Search Term,Average Interest,Wikipedia Interest,Year
Hotline Bling,7.716981132075472,53.0,2015
See You Again,10.69811320754717,87.69811320754717,2015
Trap Queen,12.49056603773585,87.69811320754717,2015
The Hills,19.62264150943396,87.69811320754717,2015
Cheerleader,16.037735849056602,87.69811320754717,2015
Flu,29.60377358490566,82.50943396226415,2015
Gallbladder Infection,0.0,87.69811320754717,2015
Measles,7.7924528301886795,87.69811320754717,2015
Listeria,2.943396226415094,87.69811320754717,2015
Sinus Infection,7.132075471698113,87.69811320754717,2015
Gastritis,3.1132075471698113,87.69811320754717,2015
Anxiety Attack,2.056603773584906,87.69811320754717,2015
H. Pylori Infection,0.0,87.69811320754717,2015
Heat stroke,1.169811320754717,87.69811320754717,2015
Lactose Intolerance,2.0,87.69811320754717,2015
Pumpkin Seed Recipes,0.09433962264150944,87.69811320754717,2015
Sweet Potato Fries Recipe,0.0,87.69811320754717,2015
Philly Cheese Steak Recipe,0.018867924528301886,87.69811320754717,2015
Chicken Recipes,27.41509433962264,87.69811320754717,2015
Apple Pie Recipe,2.490566037735849,87.69811320754717,2015
Brownie Recipe,2.3962264150943398,87.69811320754717,2015
Afghanistan,5.679245283018868,11.39622641509434,2021
Julia Fox,7.773584905660377,90.18867924528301,2022
Ricky Martin,3.3962264150943398,90.18867924528301,2022
Pesto Recipe,1.5471698113207548,87.69811320754717,2015
Pancake Recipe,4.886792452830188,87.69811320754717,2015
Cabbage Recipes,1.3396226415094339,87.69811320754717,2015
Chili Recipe,7.452830188679245,87.69811320754717,2015
Jake Arrieta,0.7735849056603774,87.69811320754717,2015
Chase Utley,1.2264150943396226,87.69811320754717,2015
Zack Greinke,0.6792452830188679,87.69811320754717,2015
Josh Hamilton,1.528301886792453,87.69811320754717,2015
Cole Hamels,0.9245283018867925,87.69811320754717,2015
David Wright,1.2452830188679245,87.69811320754717,2015
James Shields,0.2641509433962264,87.69811320754717,2015
Taco Diet,0.03773584905660377,85.49056603773585,2016
Matt Harvey,1.2264150943396226,87.60377358490567,2015
Bartolo Colon,0.7169811320754716,86.50943396226415,2015
GOLO Diet,0.20754716981132076,85.52830188679245,2016
Military Diet Substitutes,0.0,85.52830188679245,2016
Atkins 40,0.018867924528301886,85.52830188679245,2016
Ketogenic Diet Foods,0.0,85.52830188679245,2016
Dissociated Diet,0.0,85.52830188679245,2016
The Wild Diet,0.1320754716981132,85.52830188679245,2016
Pizza Diet,0.018867924528301886,85.52830188679245,2016
Dukan Diet Results,0.0,85.52830188679245,2016
Mono Diet,0.0,85.52830188679245,2016
Pittsburgh Penguins,9.283018867924529,85.52830188679245,2016
San Jose Sharks,4.264150943396227,85.52830188679245,2016
St. Louis Blues,0.9622641509433962,85.52830188679245,2016
Dallas Stars,4.169811320754717,85.52830188679245,2016
Toronto Maple Leafs,0.7735849056603774,85.52830188679245,2016
Philadelphia Flyers,2.207547169811321,85.52830188679245,2016
Edmonton Oilers,0.6037735849056604,85.52830188679245,2016
Washington Capitals,3.2830188679245285,85.52830188679245,2016
Nashville Predators,1.8867924528301887,85.52830188679245,2016
Florida Panthers,2.358490566037736,85.52830188679245,2016
Hurricane Matthew,2.169811320754717,4.283018867924528,2016
Hurricane Hermine,2.2830188679245285,85.52830188679245,2016
Italy Earthquake,2.207547169811321,85.52830188679245,2016
Great Barrier Reef,2.169811320754717,85.52830188679245,2016
Japan Earthquake,1.9056603773584906,85.52830188679245,2016
Houston Flooding,1.0377358490566038,85.52830188679245,2016
California Earthquake,3.4339622641509435,85.52830188679245,2016
Black Moon,2.5849056603773586,85.52830188679245,2016
Orionid Meteor Shower,0.33962264150943394,85.52830188679245,2016
San Diego Earthquake,0.4528301886792453,85.52830188679245,2016
Michael Phelps,3.339622641509434,11.867924528301886,2016
Ryan Lochte,5.60377358490566,46.660377358490564,2016
Simone Biles,4.811320754716981,42.18867924528302,2016
Usain Bolt,3.547169811320755,27.69811320754717,2016
Aly Raisman,4.0,52.79245283018868,2016
Gabby Douglas,5.716981132075472,79.90566037735849,2016
Katie Ledecky,2.660377358490566,69.52830188679245,2016
Hope Solo,5.132075471698113,85.52830188679245,2016
Laurie Hernandez,2.9622641509433962,85.52830188679245,2016
Missy Franklin,1.4339622641509433,85.52830188679245,2016
Rachel Roy,2.490566037735849,59.54716981132076,2016
Mary Kate and Ashley Olsen,1.849056603773585,85.52830188679245,2016
Angela Simmons,3.0943396226415096,85.52830188679245,2016
Zendaya,8.547169811320755,85.52830188679245,2016
Kendall and Kylie,2.1132075471698113,85.52830188679245,2016
Beyoncé,1.4339622641509433,85.52830188679245,2016
Anita Dongre,0.018867924528301886,85.52830188679245,2016
Sonia Rykiel,0.05660377358490566,85.52830188679245,2016
Ivanka Trump,11.81132075471698,69.73584905660377,2016
Kanye West,16.339622641509433,25.641509433962263,2016
Cize workout,0.37735849056603776,85.52830188679245,2016
Rotator cuff exercises,0.0,85.52830188679245,2016
Steve Reeves workout,0.0,85.52830188679245,2016
Leg exercises,1.0,85.52830188679245,2016
Ab workout,2.69811320754717,85.52830188679245,2016
Ectomorph workout,0.0,85.52830188679245,2016
Forearm workout,0.0,85.52830188679245,2016
Martini,12.09433962264151,85.52830188679245,2016
Sex on the Beach,1.6415094339622642,85.52830188679245,2016
Mojito,3.9056603773584904,85.52830188679245,2016
Old Fashioned,8.90566037735849,85.52830188679245,2016
Hot Toddy,1.7169811320754718,85.52830188679245,2016
Rusty Nail Drink,0.0,85.52830188679245,2016
Mimosa,4.39622641509434,85.52830188679245,2016
White Russian Cocktail,0.0,85.52830188679245,2016
Sidney Crosby,1.4528301886792452,85.52830188679245,2016
Jaromír Jágr,0.0,85.52830188679245,2016
Steven Stamkos,0.3584905660377358,85.52830188679245,2016
Phil Kessel,0.37735849056603776,85.52830188679245,2016
P. K. Subban,0.0,85.52830188679245,2016
Auston Matthews,0.4528301886792453,85.52830188679245,2016
T. J. Oshie,0.0,85.52830188679245,2016
Ben Bishop,0.33962264150943394,85.52830188679245,2016
Duncan Keith,0.33962264150943394,85.52830188679245,2016
Budweiser America,0.3018867924528302,85.52830188679245,2016
Coors,5.6415094339622645,85.52830188679245,2016
Treehouse Brewing,0.03773584905660377,85.52830188679245,2016
Delirium Tremens Beer,0.0,85.52830188679245,2016
Snake Venom Beer,0.018867924528301886,85.52830188679245,2016
Trillium Brewery,0.0,85.52830188679245,2016
India Pale Ale,0.0,85.52830188679245,2016
Tired Hands Brewing,0.0,85.52830188679245,2016
Goose Island,1.150943396226415,85.52830188679245,2016
Maui Brewing Company,0.0,85.52830188679245,2016
Formation,8.358490566037736,26.37735849056604,2016
Purple Rain,5.018867924528302,48.45283018867924,2016
Black Beatles,4.188679245283019,85.52830188679245,2016
Panda,63.320754716981135,69.13207547169812,2016
One Dance,11.245283018867925,85.52830188679245,2016
Cake by the Ocean,6.188679245283019,85.52830188679245,2016
Lost Boy,6.566037735849057,85.52830188679245,2016
The Sound of Silence,1.7547169811320755,85.52830188679245,2016
I Took a Pill in Ibiza,2.981132075471698,85.52830188679245,2016
Brad Pitt,9.264150943396226,44.528301886792455,2016
Tom Hiddleston,8.09433962264151,85.52830188679245,2016
Adam Driver,3.6037735849056602,85.52830188679245,2016
Jesse Williams,3.830188679245283,85.52830188679245,2016
Tom Holland,2.207547169811321,85.52830188679245,2016
Jeffrey Dean Morgan,2.8679245283018866,85.52830188679245,2016
Thomas Gibson,1.0943396226415094,85.52830188679245,2016
Sebastian Stan,2.358490566037736,85.52830188679245,2016
Taylor Lautner,4.226415094339623,85.52830188679245,2016
Lin-Manuel Miranda,0.7169811320754716,85.52830188679245,2016
Hillary Clinton,16.433962264150942,12.037735849056604,2016
Steven Avery,8.924528301886792,66.35849056603773,2016
Cam Newton,7.09433962264151,27.245283018867923,2016
Kevin Durant,5.867924528301887,29.547169811320753,2016
Cleveland Indians,12.39622641509434,57.22641509433962,2016
Boston Red Sox,8.0,85.52830188679245,2016
Los Angeles Dodgers,3.3962264150943398,85.52830188679245,2016
San Francisco Giants,6.0,85.52830188679245,2016
Washington Nationals,5.377358490566038,85.52830188679245,2016
Detroit Tigers,14.79245283018868,85.52830188679245,2016
Texas Rangers,15.169811320754716,85.52830188679245,2016
Baltimore Orioles,5.2075471698113205,85.52830188679245,2016
Seattle Mariners,5.716981132075472,85.52830188679245,2016
Oklahoma City Thunder,3.1132075471698113,85.52830188679245,2016
Golden State Warriors,20.849056603773583,42.16981132075472,2016
Los Angeles Lakers,2.641509433962264,85.52830188679245,2016
Toronto Raptors,2.7358490566037736,85.52830188679245,2016
San Antonio Spurs,6.547169811320755,85.52830188679245,2016
New York Knicks,4.339622641509434,85.52830188679245,2016
Miami Heat,16.339622641509433,85.52830188679245,2016
Boston Celtics,6.377358490566038,85.52830188679245,2016
Philadelphia 76ers,1.1886792452830188,85.52830188679245,2016
Puppy Monkey Baby,3.1320754716981134,79.0754716981132,2016
Bautista Bat Flip,0.11320754716981132,85.52830188679245,2016
Dat Boi,2.981132075471698,85.52830188679245,2016
Just Do It,4.547169811320755,85.52830188679245,2016
Dancing Kid,0.9622641509433962,85.52830188679245,2016
Good For You,24.547169811320753,85.52830188679245,2016
Jungle Book,14.320754716981131,50.716981132075475,2016
Suh Dude,1.5471698113207548,85.52830188679245,2016
Pride and Prejudice,6.962264150943396,85.52830188679245,2016
Steven Adams,1.8113207547169812,85.52830188679245,2016
Draymond Green,8.20754716981132,85.52830188679245,2016
Dwight Howard,3.1132075471698113,85.52830188679245,2016
Dwyane Wade,5.867924528301887,73.33962264150944,2016
Brandon Ingram,2.0,85.52830188679245,2016
Buddy Hield,1.9433962264150944,85.52830188679245,2016
Ben Simmons,3.6792452830188678,85.52830188679245,2016
Al Horford,0.8867924528301887,85.52830188679245,2016
Joakim Noah,1.3584905660377358,85.52830188679245,2016
Meghan Markle,2.830188679245283,85.52830188679245,2016
Marion Cotillard,2.811320754716981,85.52830188679245,2016
Jodie Sweetin,4.7924528301886795,85.52830188679245,2016
Daisy Ridley,4.660377358490566,85.52830188679245,2016
Brie Larson,4.339622641509434,85.52830188679245,2016
Jenna Dewan Tatum,1.2830188679245282,85.52830188679245,2016
Leslie Jones,4.735849056603773,85.52830188679245,2016
Kate McKinnon,3.5660377358490565,85.52830188679245,2016
Alicia Vikander,2.830188679245283,85.52830188679245,2016
Millie Bobby Brown,1.2452830188679245,85.52830188679245,2016
Stranger Things,16.28301886792453,28.71698113207547,2016
Making a Murderer,6.962264150943396,60.0377358490566,2016
Fuller House,10.962264150943396,53.943396226415096,2016
Westworld,13.79245283018868,71.66037735849056,2016
The People v. O.J. Simpson: American Crime Story,0.0,85.52830188679245,2016
Game of Thrones,23.77358490566038,22.79245283018868,2016
Luke Cage,6.3584905660377355,58.0,2016
American Horror Story,16.41509433962264,59.9622641509434,2016
Lip Sync Battle,6.018867924528302,85.52830188679245,2016
Dancing with the Stars,19.943396226415093,76.45283018867924,2016
Mike Pence,7.90566037735849,69.69811320754717,2016
Gary Johnson,14.754716981132075,85.52830188679245,2016
Tim Kaine,5.886792452830188,83.33962264150944,2016
John Kasich,5.981132075471698,85.52830188679245,2016
Merrick Garland,2.056603773584906,85.52830188679245,2016
Powerball,4.113207547169812,2.0,2016
Prince,6.188679245283019,3.169811320754717,2016
Pokémon Go,3.056603773584906,85.52830188679245,2016
Slither.io,12.622641509433961,85.52830188679245,2016
Olympics,5.547169811320755,3.2830188679245285,2016
David Bowie,3.3962264150943398,9.169811320754716,2016
Trump,15.566037735849056,2.0,2016
Election,3.509433962264151,1.0,2016
Kris Bryant,3.0377358490566038,85.52830188679245,2016
Anthony Rizzo,1.6981132075471699,85.52830188679245,2016
David Ross,1.849056603773585,85.52830188679245,2016
Curt Schilling,1.0,85.52830188679245,2016
Aroldis Chapman,1.6981132075471699,85.52830188679245,2016
Coco Crisp,0.8679245283018868,85.52830188679245,2016
Addison Russell,1.0,85.52830188679245,2016
Jake Arrieta,1.6981132075471699,85.52830188679245,2016
Adam Laroche,0.5283018867924528,85.52830188679245,2016
Trevor Story,0.6415094339622641,85.52830188679245,2016
Sharon Osbourne,1.4339622641509433,85.52830188679245,2016
Usher,11.452830188679245,85.52830188679245,2016
Justin Timberlake,12.943396226415095,85.52830188679245,2016
Jared Leto,8.18867924528302,85.52830188679245,2016
Coco Austin,1.0754716981132075,85.52830188679245,2016
Katy Perry,17.90566037735849,85.52830188679245,2016
Carolina Panthers,12.264150943396226,57.320754716981135,2016
Denver Broncos,22.735849056603772,77.0754716981132,2016
Agar.io,4.849056603773585,85.52830188679245,2016
Overwatch,28.452830188679247,43.35849056603774,2016
Warcraft,19.58490566037736,85.52830188679245,2016
Dark Souls 3,13.339622641509434,34.924528301886795,2016
Blade and Soul,6.660377358490566,85.52830188679245,2016
Madden 17,11.641509433962264,85.52830188679245,2016
No Mans Sky,5.867924528301887,85.52830188679245,2016
Call of Duty Infinite Warfare,3.792452830188679,85.52830188679245,2016
Super Tuesday,2.5283018867924527,13.679245283018869,2016
Primary Election Results,16.67924528301887,51.45283018867924,2016
Iowa Caucus,2.169811320754717,15.50943396226415,2016
Popular Vote,3.4339622641509435,19.07547169811321,2016
New Hampshire Primary,2.2641509433962264,34.84905660377358,2016
Republican Debate,11.283018867924529,85.52830188679245,2016
South Carolina Primary,4.150943396226415,77.41509433962264,2016
California Primary,3.2830188679245285,46.301886792452834,2016
New York Primary,2.7358490566037736,41.64150943396226,2016
Nevada Caucus,2.547169811320755,62.16981132075472,2016
Green Bean Casserole,4.2075471698113205,71.56603773584905,2016
Brussel Sprouts,8.150943396226415,85.52830188679245,2016
Hashbrown Casserole,1.3962264150943395,85.52830188679245,2016
Chicken Marsala,2.4716981132075473,85.52830188679245,2016
Chicken Tetrazzini,0.3584905660377358,85.52830188679245,2016
Snow Cream,0.49056603773584906,85.52830188679245,2016
Buttercream Frosting,2.509433962264151,85.52830188679245,2016
Pork Chops,17.28301886792453,85.52830188679245,2016
Turkey Gravy,1.2075471698113207,85.52830188679245,2016
Colin Kaepernick,5.69811320754717,44.41509433962264,2016
Dak Prescott,7.09433962264151,85.52830188679245,2016
Carson Wentz,4.037735849056604,85.52830188679245,2016
Laremy Tunsil,1.0188679245283019,85.52830188679245,2016
Joey Bosa,2.0,85.52830188679245,2016
Jimmy Garoppolo,1.4528301886792452,85.52830188679245,2016
Josh Norman,3.0754716981132075,85.52830188679245,2016
Derrick Henry,2.792452830188679,85.52830188679245,2016
Neymar,6.754716981132075,85.52830188679245,2016
Raheem Sterling,0.0,85.52830188679245,2016
Paul Pogba,1.509433962264151,85.52830188679245,2016
Pepe,11.773584905660377,85.52830188679245,2016
Mesut Özil,0.0,85.52830188679245,2016
Antoine Griezmann,0.3018867924528302,85.52830188679245,2016
Robert Lewandowsk,0.0,85.52830188679245,2016
Big Mac,3.547169811320755,85.52830188679245,2016
Quinoa,14.90566037735849,85.52830188679245,2016
Glass of Wine,2.018867924528302,85.52830188679245,2016
Eggplant,11.962264150943396,85.52830188679245,2016
Persimmon,2.943396226415094,85.52830188679245,2016
Boiled Egg,4.188679245283019,85.52830188679245,2016
Miso Soup,1.150943396226415,85.52830188679245,2016
Steak,83.45283018867924,72.15094339622641,2016
Pho,23.09433962264151,85.52830188679245,2016
Los Angeles Rams,3.0943396226415096,85.52830188679245,2016
Minnesota Vikings,11.264150943396226,85.52830188679245,2016
Pittsburgh Steelers,13.150943396226415,85.52830188679245,2016
Oakland Raiders,14.90566037735849,85.52830188679245,2016
Washington Redskins,6.226415094339623,85.52830188679245,2016
Houston Texans,8.39622641509434,85.52830188679245,2016
Arizona Cardinals,7.849056603773585,85.52830188679245,2016
Tennessee Titans,4.3584905660377355,85.52830188679245,2016
Suicide Squad,13.547169811320755,24.49056603773585,2016
Batman v Superman,7.056603773584905,32.35849056603774,2016
Finding Dory,9.584905660377359,29.339622641509433,2016
The Revenant,13.11320754716981,65.26415094339623,2016
Zootopia,23.547169811320753,63.490566037735846,2016
Hacksaw Ridge,7.150943396226415,85.52830188679245,2016
Doctor Strange,9.50943396226415,85.52830188679245,2016
10 Cloverfield Lane,9.528301886792454,85.52830188679245,2016
Ghostbusters,15.056603773584905,54.39622641509434,2016
Me Before You,14.0,79.09433962264151,2016
Jennifer Garner,6.566037735849057,85.52830188679245,2016
Jennifer Lawrence,14.471698113207546,85.52830188679245,2016
Charlize Theron,3.452830188679245,85.52830188679245,2016
Priyanka Chopra,3.2264150943396226,85.52830188679245,2016
Cate Blanchett,1.6981132075471699,85.52830188679245,2016
Kate Winslet,3.150943396226415,85.52830188679245,2016
Olivia Wilde,4.0754716981132075,85.52830188679245,2016
Liverpool F.C.,0.3018867924528302,85.52830188679245,2016
C.D. Guadalajara,0.0,85.52830188679245,2016
Leicester City F.C.,0.018867924528301886,85.52830188679245,2016
Borussia Dortmund,1.3018867924528301,85.52830188679245,2016
Sevilla FC,0.11320754716981132,85.52830188679245,2016
Cruz Azul,3.660377358490566,85.52830188679245,2016
Everton F.C.,0.0,85.52830188679245,2016
C.F. Monterrey,0.0,85.52830188679245,2016
A.S. Roma,0.0,85.52830188679245,2016
Seattle Sounders FC,0.03773584905660377,85.52830188679245,2016
Toronto FC,0.1509433962264151,85.52830188679245,2016
Portland Timbers,0.9622641509433962,85.52830188679245,2016
Sporting KC,0.8679245283018868,85.52830188679245,2016
D.C. United,0.0,85.52830188679245,2016
FC Dallas,0.8867924528301887,85.52830188679245,2016
Real Salt Lake,0.7924528301886793,85.52830188679245,2016
Houston Dynamo,0.6037735849056604,85.52830188679245,2016
Philadelphia Union,1.2264150943396226,85.52830188679245,2016
Colorado Rapids,0.7169811320754716,85.52830188679245,2016
Harambe,16.88679245283019,85.52830188679245,2016
Damn Daniel,3.1132075471698113,33.56603773584906,2016
SpongeBob Caveman,1.2452830188679245,85.52830188679245,2016
Ken Bone,3.188679245283019,58.81132075471698,2016
Birdman,7.056603773584905,85.52830188679245,2016
Soccer,50.886792452830186,21.528301886792452,2016
Basketball,32.471698113207545,7.39622641509434,2016
Gymnastics,9.0,15.50943396226415,2016
Tennis,34.81132075471698,38.698113207547166,2016
Swimming,21.22641509433962,29.358490566037737,2016
Golf,62.62264150943396,19.20754716981132,2016
Track and Field,11.69811320754717,85.52830188679245,2016
Boxing,36.9622641509434,85.52830188679245,2016
Beach Volleyball,4.886792452830188,55.43396226415094,2016
Diving,17.0,85.52830188679245,2016
Christina Grimmie,4.39622641509434,28.30188679245283,2016
Muhammad Ali,5.377358490566038,25.660377358490567,2016
Alan Rickman,2.7358490566037736,23.547169811320753,2016
José Fernández,0.05660377358490566,85.52830188679245,2016
Gene Wilder,2.547169811320755,31.132075471698112,2016
Kimbo Slice,2.660377358490566,28.07547169811321,2016
Big Ang,2.9056603773584904,35.62264150943396,2016
Anton Yelchin,2.6792452830188678,46.45283018867924,2016
Olympics Opening Ceremony,1.9811320754716981,85.52830188679245,2016
Olympics Closing Ceremony,0.5094339622641509,85.52830188679245,2016
Olympic Bike Crash,0.09433962264150944,85.52830188679245,2016
Olympic Refugee Team,0.22641509433962265,85.52830188679245,2016
Olympics Green Pool,0.09433962264150944,85.52830188679245,2016
Olympic Torch Lighting,0.05660377358490566,85.52830188679245,2016
Triplets in Olympics,0.018867924528301886,85.52830188679245,2016
US Disqualified 4x100,0.05660377358490566,85.52830188679245,2016
Olympics Cupping,0.07547169811320754,85.52830188679245,2016
Honda,86.94339622641509,28.20754716981132,2016
Mercedes-Benz,3.1320754716981134,85.52830188679245,2016
Tesla,22.30188679245283,37.698113207547166,2016
Lamborghini,17.18867924528302,85.52830188679245,2016
Volvo,34.094339622641506,85.52830188679245,2016
Ford,78.01886792452831,16.22641509433962,2016
Jaguar,23.77358490566038,85.52830188679245,2016
Bentley,17.62264150943396,85.52830188679245,2016
Maserati,8.622641509433961,85.52830188679245,2016
Rolls-Royce,0.0,85.52830188679245,2016
Conor McGregor,18.471698113207548,85.52830188679245,2016
Brexit,3.509433962264151,17.28301886792453,2016
Zika Virus,15.132075471698114,57.79245283018868,2016
El Chapo,10.50943396226415,58.679245283018865,2016
Brussels,3.5660377358490565,23.943396226415093,2016
Nice France,2.9622641509433962,61.867924528301884,2016
Panama Papers,2.509433962264151,85.52830188679245,2016
Aleppo,6.830188679245283,83.01886792452831,2016
Céline Dion,0.0,85.52830188679245,2016
Kesha,6.943396226415095,76.58490566037736,2016
Kehlani,5.962264150943396,70.88679245283019,2016
Coldplay,10.754716981132075,68.81132075471699,2016
Teyana Taylor,4.283018867924528,85.52830188679245,2016
Grace Vanderwaal,3.339622641509434,85.52830188679245,2016
Jacob Sartorius,10.075471698113208,85.52830188679245,2016
Guns N' Roses,0.05660377358490566,85.52830188679245,2016
iPhone SE,14.056603773584905,71.84905660377359,2016
iOS 10,8.283018867924529,26.358490566037737,2016
Google Pixel,7.962264150943396,85.52830188679245,2016
Iphone 7 Plus,16.28301886792453,85.52830188679245,2016
Nintendo Switch,3.981132075471698,85.52830188679245,2016
iPhone 7,11.849056603773585,9.773584905660377,2016
NES Classic Edition,5.150943396226415,85.52830188679245,2016
Galaxy S7,40.58490566037736,85.52830188679245,2016
Playstation VR,3.660377358490566,85.52830188679245,2016
PS4 Pro,4.283018867924528,85.52830188679245,2016
Elena Delle Donne,0.6226415094339622,85.52830188679245,2016
Breanna Stewart,0.4339622641509434,85.52830188679245,2016
Candace Parker,0.5660377358490566,85.52830188679245,2016
Diana Taurasi,0.22641509433962265,85.52830188679245,2016
Maya Moore,0.3018867924528302,85.52830188679245,2016
Sue Bird,0.22641509433962265,85.52830188679245,2016
Tamika Catchings,0.03773584905660377,85.52830188679245,2016
Glory Johnson,0.07547169811320754,85.52830188679245,2016
Kara Lawson,0.018867924528301886,85.52830188679245,2016
Swin Cash,0.03773584905660377,85.52830188679245,2016
Golden Retriever,12.735849056603774,89.37735849056604,2017
Poodle,12.773584905660377,89.37735849056604,2017
Pembroke Welsh Corgi,0.1509433962264151,89.37735849056604,2017
French Bulldog,10.169811320754716,89.37735849056604,2017
Australian Shepherd,7.660377358490566,89.37735849056604,2017
Beagle,7.811320754716981,89.37735849056604,2017
Goldendoodle,5.415094339622642,89.37735849056604,2017
Australian Cattle Dog,1.1132075471698113,89.37735849056604,2017
Shiba Inu,4.830188679245283,89.37735849056604,2017
Border Collie,5.169811320754717,89.37735849056604,2017
New York Yankees,11.943396226415095,89.37735849056604,2017
Houston Astros,9.339622641509434,51.867924528301884,2017
Boston Celtics,15.69811320754717,89.37735849056604,2017
Los Angeles Dodgers,5.0,89.37735849056604,2017
Atlanta Falcons,16.69811320754717,78.75471698113208,2017
Dallas Cowboys,35.716981132075475,50.075471698113205,2017
New England Patriots,18.77358490566038,89.37735849056604,2017
Pittsburgh Steelers,17.71698113207547,89.37735849056604,2017
Philadelphia Eagles,16.88679245283019,89.37735849056604,2017
Cardi B,18.9811320754717,57.9811320754717,2017
Lil Pump,15.69811320754717,89.37735849056604,2017
Joyner Lucas,1.6415094339622642,89.37735849056604,2017
Jason Aldean,7.226415094339623,87.28301886792453,2017
Danielle Bregoli,10.415094339622641,89.37735849056604,2017
Post Malone,18.735849056603772,89.37735849056604,2017
Aaron Carter,3.981132075471698,89.37735849056604,2017
Remy Ma,4.981132075471698,47.283018867924525,2017
Montgomery Gentry,2.188679245283019,89.37735849056604,2017
Game of Thrones,21.49056603773585,17.88679245283019,2017
This Is Us,26.962264150943398,78.18867924528301,2017
Iron Fist,7.716981132075472,77.50943396226415,2017
Riverdale,31.849056603773583,65.98113207547169,2017
Bachelor in Paradise,7.735849056603773,89.37735849056604,2017
The Good Doctor,6.6415094339622645,89.37735849056604,2017
Santa Clarita Diet,3.30188679245283,89.37735849056604,2017
Big Little Lies,11.547169811320755,89.37735849056604,2017
American Gods,6.679245283018868,89.37735849056604,2017
iPhone 8,14.60377358490566,19.37735849056604,2017
iPhone X,10.962264150943396,19.641509433962263,2017
Nintendo Switch,30.547169811320753,48.679245283018865,2017
Samsung Galaxy S8,15.245283018867925,89.37735849056604,2017
Razer Phone,0.7169811320754716,89.37735849056604,2017
iPhone 8 Plus,11.981132075471699,89.37735849056604,2017
Super NES Classic,1.1320754716981132,89.37735849056604,2017
Google Pixel 2,5.452830188679245,89.37735849056604,2017
Apple Watch 3,8.90566037735849,89.37735849056604,2017
Samsung Galaxy Note 8,2.5849056603773586,89.37735849056604,2017
Meghan Markle,4.3584905660377355,22.849056603773583,2017
Kevin Spacey,4.056603773584905,29.150943396226417,2017
Gal Gadot,12.830188679245284,89.37735849056604,2017
Louis C.K,0.018867924528301886,89.37735849056604,2017
Meryl Streep,4.6415094339622645,51.43396226415094,2017
Bill Skarsgård,2.7169811320754715,89.37735849056604,2017
Millie Bobby Brown,4.622641509433962,89.37735849056604,2017
Tom Holland,5.867924528301887,89.37735849056604,2017
Maia Campbell,1.3962264150943395,89.37735849056604,2017
Tommy Wiseau,2.2452830188679247,89.37735849056604,2017
Monkey selfie,0.11320754716981132,89.37735849056604,2017
Al Sharpton selfie,0.05660377358490566,89.37735849056604,2017
Nia Jax selfie,0.018867924528301886,89.37735849056604,2017
Eclipse selfie,0.49056603773584906,89.37735849056604,2017
Kaia Gerber selfie,0.018867924528301886,89.37735849056604,2017
Selfie rat,0.0,89.37735849056604,2017
Heidi Klum selfie,0.0,89.37735849056604,2017
Phil Mickelson selfie,0.0,89.37735849056604,2017
Ellen selfie,0.018867924528301886,89.37735849056604,2017
Duck face selfie,0.0,89.37735849056604,2017
Tom Petty,2.6226415094339623,7.7924528301886795,2017
Aaron Hernandez,3.2264150943396226,17.830188679245282,2017
Chris Cornell,3.490566037735849,16.79245283018868,2017
Bill Paxton,2.339622641509434,16.79245283018868,2017
Hugh Hefner,2.7358490566037736,19.30188679245283,2017
Chester Bennington,3.0,23.18867924528302,2017
Charlie Murphy,2.452830188679245,25.20754716981132,2017
Lil Peep,3.4150943396226414,27.0188679245283,2017
Jim Nabors,1.2830188679245282,89.37735849056604,2017
David Cassidy,2.4150943396226414,31.849056603773583,2017
Floyd Mayweather,6.415094339622642,31.71698113207547,2017
Gordon Hayward,4.3584905660377355,43.84905660377358,2017
Aaron Boone,0.3584905660377358,89.37735849056604,2017
Paul George,9.49056603773585,89.37735849056604,2017
Tony Romo,8.452830188679245,89.37735849056604,2017
Aaron Judge,8.754716981132075,89.37735849056604,2017
Lonzo Ball,16.735849056603772,89.37735849056604,2017
Carmelo Anthony,9.679245283018869,89.37735849056604,2017
Sergio Garcia,2.30188679245283,89.37735849056604,2017
Isaiah Thomas,10.320754716981131,89.37735849056604,2017
Beef Stroganoff recipe,0.9622641509433962,89.37735849056604,2017
Apple Crisps recipe,0.3584905660377358,89.37735849056604,2017
Corn Casserole recipe,0.33962264150943394,89.37735849056604,2017
Brine Turkey recipe,0.4528301886792453,89.37735849056604,2017
Zucchini recipe,2.4339622641509435,89.37735849056604,2017
Chicken Parmesan recipe,1.2830188679245282,89.37735849056604,2017
Pork Chops recipe,1.6226415094339623,89.37735849056604,2017
Hard Boiled Egg recipe,0.09433962264150944,89.37735849056604,2017
Yams recipe,0.24528301886792453,89.37735849056604,2017
Hashbrown Casserole recipe,0.16981132075471697,89.37735849056604,2017
Hurricane Irma,2.7735849056603774,2.641509433962264,2017
Matt Lauer,2.452830188679245,11.660377358490566,2017
Super Bowl,4.773584905660377,4.90566037735849,2017
Las Vegas shooting,2.3962264150943398,10.622641509433961,2017
Mayweather vs McGregor fight,2.792452830188679,15.528301886792454,2017
Solar eclipse,3.188679245283019,3.0754716981132075,2017
Hurricane Harvey,4.754716981132075,15.433962264150944,2017
Fidget Spinner,16.07547169811321,33.75471698113208,2017
Harvey Weinstein,3.849056603773585,28.62264150943396,2017
Michael Flynn,3.3207547169811322,89.37735849056604,2017
Bill O'Reilly,4.264150943396227,89.37735849056604,2017
