name,year,state,search_interest
Dragonair,2024,New York,53
Dragonair,2024,North Carolina,57
Dragonair,2024,North Dakota,71
Dragonair,2024,Ohio,57
Dragonair,2024,Oklahoma,67
Dragonair,2024,Oregon,75
Dragonair,2024,Pennsylvania,57
Dragonair,2024,Rhode Island,75
Dragonair,2024,South Carolina,46
Dragonair,2024,South Dakota,89
Dragonair,2024,Tennessee,57
Dragonair,2024,Texas,64
Dragonair,2024,Utah,100
Dragonair,2024,Vermont,53
Dragonair,2024,Virginia,60
Dragonair,2024,Washington,78
Dragonair,2024,West Virginia,75
Dragonair,2024,Wisconsin,57
Dragonair,2024,Wyoming,0
Dragonite,2024,Alabama,45
Dragonite,2024,Alaska,65
Dragonite,2024,Arizona,59
Dragonite,2024,Arkansas,59
Dragonite,2024,California,66
Dragonite,2024,Colorado,56
Dragonite,2024,Connecticut,53
Dragonite,2024,Delaware,45
Dragonite,2024,District of Columbia,31
Dragonite,2024,Florida,50
Dragonite,2024,Georgia,41
Dragonite,2024,Hawaii,100
Dragonite,2024,Idaho,52
Dragonite,2024,Illinois,47
Dragonite,2024,Indiana,56
Dragonite,2024,Iowa,51
Dragonite,2024,Kansas,56
Dragonite,2024,Kentucky,56
Dragonite,2024,Louisiana,38
Dragonite,2024,Maine,52
Dragonite,2024,Maryland,53
Dragonite,2024,Massachusetts,48
Dragonite,2024,Michigan,55
Dragonite,2024,Minnesota,58
Dragonite,2024,Mississippi,38
Dragonite,2024,Missouri,51
Dragonite,2024,Montana,35
Dragonite,2024,Nebraska,54
Dragonite,2024,Nevada,59
Dragonite,2024,New Hampshire,56
Dragonite,2024,New Jersey,49
Dragonite,2024,New Mexico,52
Dragonite,2024,New York,41
Dragonite,2024,North Carolina,45
Dragonite,2024,North Dakota,43
Dragonite,2024,Ohio,48
Dragonite,2024,Oklahoma,53
Dragonite,2024,Oregon,58
Dragonite,2024,Pennsylvania,46
Dragonite,2024,Rhode Island,58
Dragonite,2024,South Carolina,42
Dragonite,2024,South Dakota,57
Dragonite,2024,Tennessee,50
Dragonite,2024,Texas,55
Dragonite,2024,Utah,67
Dragonite,2024,Vermont,48
Dragonite,2024,Virginia,46
Dragonite,2024,Washington,61
Dragonite,2024,West Virginia,56
Dragonite,2024,Wisconsin,53
Dragonite,2024,Wyoming,40
Mewtwo,2024,Alabama,54
Mewtwo,2024,Alaska,84
Mewtwo,2024,Arizona,68
Mewtwo,2024,Arkansas,63
Mewtwo,2024,California,89
Mewtwo,2024,Colorado,64
Mewtwo,2024,Connecticut,67
Mewtwo,2024,Delaware,76
Mewtwo,2024,District of Columbia,41
Mewtwo,2024,Florida,70
Mewtwo,2024,Georgia,57
Mewtwo,2024,Hawaii,100
Mewtwo,2024,Idaho,77
Mewtwo,2024,Illinois,66
Mewtwo,2024,Indiana,70
Mewtwo,2024,Iowa,64
Mewtwo,2024,Kansas,66
Mewtwo,2024,Kentucky,70
Mewtwo,2024,Louisiana,59
Mewtwo,2024,Maine,64
Mewtwo,2024,Maryland,64
Mewtwo,2024,Massachusetts,56
Mewtwo,2024,Michigan,65
Mewtwo,2024,Minnesota,66
Mewtwo,2024,Mississippi,51
Mewtwo,2024,Missouri,65
Mewtwo,2024,Montana,54
Mewtwo,2024,Nebraska,72
Mewtwo,2024,Nevada,80
Mewtwo,2024,New Hampshire,64
Mewtwo,2024,New Jersey,65
Mewtwo,2024,New Mexico,72
Mewtwo,2024,New York,60
Mewtwo,2024,North Carolina,67
Mewtwo,2024,North Dakota,65
Mewtwo,2024,Ohio,66
Mewtwo,2024,Oklahoma,74
Mewtwo,2024,Oregon,72
Mewtwo,2024,Pennsylvania,67
Mewtwo,2024,Rhode Island,76
Mewtwo,2024,South Carolina,58
Mewtwo,2024,South Dakota,64
Mewtwo,2024,Tennessee,60
Mewtwo,2024,Texas,76
Mewtwo,2024,Utah,84
Mewtwo,2024,Vermont,57
Mewtwo,2024,Virginia,56
Mewtwo,2024,Washington,74
Mewtwo,2024,West Virginia,78
Mewtwo,2024,Wisconsin,70
Mewtwo,2024,Wyoming,58
Mew,2024,Alabama,47
Mew,2024,Alaska,68
Mew,2024,Arizona,63
Mew,2024,Arkansas,51
Mew,2024,California,65
Mew,2024,Colorado,57
Mew,2024,Connecticut,100
Mew,2024,Delaware,60
Mew,2024,District of Columbia,48
Mew,2024,Florida,62
Mew,2024,Georgia,51
Mew,2024,Hawaii,80
Mew,2024,Idaho,61
Mew,2024,Illinois,55
Mew,2024,Indiana,64
Mew,2024,Iowa,51
Mew,2024,Kansas,49
Mew,2024,Kentucky,55
Mew,2024,Louisiana,92
Mew,2024,Maine,64
Mew,2024,Maryland,57
Mew,2024,Massachusetts,71
Mew,2024,Michigan,56
Mew,2024,Minnesota,59
Mew,2024,Mississippi,49
Mew,2024,Missouri,56
Mew,2024,Montana,53
Mew,2024,Nebraska,56
Mew,2024,Nevada,63
Mew,2024,New Hampshire,77
Mew,2024,New Jersey,83
Mew,2024,New Mexico,89
Mew,2024,New York,82
Mew,2024,North Carolina,60
Mew,2024,North Dakota,54
Mew,2024,Ohio,55
Mew,2024,Oklahoma,53
Mew,2024,Oregon,59
Mew,2024,Pennsylvania,62
Mew,2024,Rhode Island,71
Mew,2024,South Carolina,56
Mew,2024,South Dakota,53
Mew,2024,Tennessee,55
Mew,2024,Texas,60
Mew,2024,Utah,59
Mew,2024,Vermont,63
Mew,2024,Virginia,56
Mew,2024,Washington,64
Mew,2024,West Virginia,63
Mew,2024,Wisconsin,63
Mew,2024,Wyoming,49
Bulbasaur,2025,Alabama,39
Bulbasaur,2025,Alaska,90
Bulbasaur,2025,Arizona,59
Bulbasaur,2025,Arkansas,53
Bulbasaur,2025,California,62
Bulbasaur,2025,Colorado,53
Bulbasaur,2025,Connecticut,45
Bulbasaur,2025,Delaware,64
Bulbasaur,2025,District of Columbia,40
Bulbasaur,2025,Florida,45
Bulbasaur,2025,Georgia,42
Bulbasaur,2025,Hawaii,100
Bulbasaur,2025,Idaho,61
Bulbasaur,2025,Illinois,51
Bulbasaur,2025,Indiana,63
Bulbasaur,2025,Iowa,56
Bulbasaur,2025,Kansas,53
Bulbasaur,2025,Kentucky,59
Bulbasaur,2025,Louisiana,34
Bulbasaur,2025,Maine,69
Bulbasaur,2025,Maryland,54
Bulbasaur,2025,Massachusetts,43
Bulbasaur,2025,Michigan,57
Bulbasaur,2025,Minnesota,57
Bulbasaur,2025,Mississippi,48
Bulbasaur,2025,Missouri,60
Bulbasaur,2025,Montana,37
Bulbasaur,2025,Nebraska,57
Bulbasaur,2025,Nevada,72
Bulbasaur,2025,New Hampshire,49
Bulbasaur,2025,New Jersey,52
Bulbasaur,2025,New Mexico,59
Bulbasaur,2025,New York,42
Bulbasaur,2025,North Carolina,49
Bulbasaur,2025,North Dakota,59
Bulbasaur,2025,Ohio,53
Bulbasaur,2025,Oklahoma,50
Bulbasaur,2025,Oregon,61
Bulbasaur,2025,Pennsylvania,50
Bulbasaur,2025,Rhode Island,63
Bulbasaur,2025,South Carolina,40
Bulbasaur,2025,South Dakota,7
Bulbasaur,2025,Tennessee,50
Bulbasaur,2025,Texas,53
Bulbasaur,2025,Utah,71
Bulbasaur,2025,Vermont,6
Bulbasaur,2025,Virginia,50
Bulbasaur,2025,Washington,68
Bulbasaur,2025,West Virginia,46
Bulbasaur,2025,Wisconsin,52
Bulbasaur,2025,Wyoming,68
Ivysaur,2025,Alabama,6
Ivysaur,2025,Alaska,25
Ivysaur,2025,Arizona,53
Ivysaur,2025,Arkansas,9
Ivysaur,2025,California,65
Ivysaur,2025,Colorado,34
Ivysaur,2025,Connecticut,9
Ivysaur,2025,Delaware,6
Ivysaur,2025,District of Columbia,0
Ivysaur,2025,Florida,37
Ivysaur,2025,Georgia,40
Ivysaur,2025,Hawaii,18
Ivysaur,2025,Idaho,100
Ivysaur,2025,Illinois,50
Ivysaur,2025,Indiana,62
Ivysaur,2025,Iowa,6
Ivysaur,2025,Kansas,6
Ivysaur,2025,Kentucky,6
Ivysaur,2025,Louisiana,3
Ivysaur,2025,Maine,0
Ivysaur,2025,Maryland,40
Ivysaur,2025,Massachusetts,34
Ivysaur,2025,Michigan,40
Ivysaur,2025,Minnesota,34
Ivysaur,2025,Mississippi,6
Ivysaur,2025,Missouri,46
Ivysaur,2025,Montana,0
Ivysaur,2025,Nebraska,90
Ivysaur,2025,Nevada,78
Ivysaur,2025,New Hampshire,6
Ivysaur,2025,New Jersey,43
Ivysaur,2025,New Mexico,6
Ivysaur,2025,New York,34
Ivysaur,2025,North Carolina,37
Ivysaur,2025,North Dakota,0
Ivysaur,2025,Ohio,40
Ivysaur,2025,Oklahoma,6
Ivysaur,2025,Oregon,87
Ivysaur,2025,Pennsylvania,37
Ivysaur,2025,Rhode Island,6
Ivysaur,2025,South Carolina,59
Ivysaur,2025,South Dakota,0
Ivysaur,2025,Tennessee,46
Ivysaur,2025,Texas,40
Ivysaur,2025,Utah,68
Ivysaur,2025,Vermont,0
Ivysaur,2025,Virginia,40
Ivysaur,2025,Washington,62
Ivysaur,2025,West Virginia,9
Ivysaur,2025,Wisconsin,53
Ivysaur,2025,Wyoming,0
Venusaur,2025,Alabama,31
Venusaur,2025,Alaska,14
Venusaur,2025,Arizona,49
Venusaur,2025,Arkansas,50
Venusaur,2025,California,60
Venusaur,2025,Colorado,50
Venusaur,2025,Connecticut,36
Venusaur,2025,Delaware,8
Venusaur,2025,District of Columbia,3
Venusaur,2025,Florida,39
Venusaur,2025,Georgia,36
Venusaur,2025,Hawaii,100
Venusaur,2025,Idaho,64
Venusaur,2025,Illinois,48
Venusaur,2025,Indiana,49
Venusaur,2025,Iowa,45
Venusaur,2025,Kansas,42
Venusaur,2025,Kentucky,57
Venusaur,2025,Louisiana,25
Venusaur,2025,Maine,51
Venusaur,2025,Maryland,42
Venusaur,2025,Massachusetts,41
Venusaur,2025,Michigan,46
Venusaur,2025,Minnesota,54
Venusaur,2025,Mississippi,26
Venusaur,2025,Missouri,48
Venusaur,2025,Montana,8
Venusaur,2025,Nebraska,35
Venusaur,2025,Nevada,59
Venusaur,2025,New Hampshire,39
Venusaur,2025,New Jersey,45
Venusaur,2025,New Mexico,56
Venusaur,2025,New York,36
Venusaur,2025,North Carolina,47
Venusaur,2025,North Dakota,59
Venusaur,2025,Ohio,44
Venusaur,2025,Oklahoma,48
Venusaur,2025,Oregon,57
Venusaur,2025,Pennsylvania,45
Venusaur,2025,Rhode Island,51
Venusaur,2025,South Carolina,32
Venusaur,2025,South Dakota,74
Venusaur,2025,Tennessee,37
Venusaur,2025,Texas,45
Venusaur,2025,Utah,51
Venusaur,2025,Vermont,7
Venusaur,2025,Virginia,43
Venusaur,2025,Washington,57
Venusaur,2025,West Virginia,8
Venusaur,2025,Wisconsin,53
Venusaur,2025,Wyoming,8
Charmander,2025,Alabama,41
Charmander,2025,Alaska,87
Charmander,2025,Arizona,68
Charmander,2025,Arkansas,54
Charmander,2025,California,68
Charmander,2025,Colorado,54
Charmander,2025,Connecticut,53
Charmander,2025,Delaware,58
Charmander,2025,District of Columbia,25
Charmander,2025,Florida,46
Charmander,2025,Georgia,45
Charmander,2025,Hawaii,100
Charmander,2025,Idaho,55
Charmander,2025,Illinois,57
Charmander,2025,Indiana,61
Charmander,2025,Iowa,58
Charmander,2025,Kansas,53
Charmander,2025,Kentucky,71
Charmander,2025,Louisiana,45
Charmander,2025,Maine,50
Charmander,2025,Maryland,51
Charmander,2025,Massachusetts,45
Charmander,2025,Michigan,55
Charmander,2025,Minnesota,59
Charmander,2025,Mississippi,31
Charmander,2025,Missouri,58
Charmander,2025,Montana,60
Charmander,2025,Nebraska,57
Charmander,2025,Nevada,79
Charmander,2025,New Hampshire,62
Charmander,2025,New Jersey,54
Charmander,2025,New Mexico,71
Charmander,2025,New York,46
Charmander,2025,North Carolina,52
Charmander,2025,North Dakota,64
Charmander,2025,Ohio,56
Charmander,2025,Oklahoma,60
Charmander,2025,Oregon,69
Charmander,2025,Pennsylvania,50
Charmander,2025,Rhode Island,61
Charmander,2025,South Carolina,46
Charmander,2025,South Dakota,63
Charmander,2025,Tennessee,54
Charmander,2025,Texas,60
Charmander,2025,Utah,74
Charmander,2025,Vermont,42
Charmander,2025,Virginia,51
Charmander,2025,Washington,74
Charmander,2025,West Virginia,53
Charmander,2025,Wisconsin,51
Charmander,2025,Wyoming,10
Charmeleon,2025,Alabama,15
Charmeleon,2025,Alaska,100
Charmeleon,2025,Arizona,24
Charmeleon,2025,Arkansas,21
Charmeleon,2025,California,31
Charmeleon,2025,Colorado,26
Charmeleon,2025,Connecticut,19
Charmeleon,2025,Delaware,3
Charmeleon,2025,District of Columbia,2
Charmeleon,2025,Florida,21
Charmeleon,2025,Georgia,21
Charmeleon,2025,Hawaii,36
Charmeleon,2025,Idaho,48
Charmeleon,2025,Illinois,27
Charmeleon,2025,Indiana,27
Charmeleon,2025,Iowa,19
Charmeleon,2025,Kansas,20
Charmeleon,2025,Kentucky,31
Charmeleon,2025,Louisiana,21
Charmeleon,2025,Maine,3
Charmeleon,2025,Maryland,20
Charmeleon,2025,Massachusetts,15
Charmeleon,2025,Michigan,27
Charmeleon,2025,Minnesota,26
Charmeleon,2025,Mississippi,2
Charmeleon,2025,Missouri,32
Charmeleon,2025,Montana,4
Charmeleon,2025,Nebraska,4
Charmeleon,2025,Nevada,28
Charmeleon,2025,New Hampshire,3
Charmeleon,2025,New Jersey,23
Charmeleon,2025,New Mexico,5
Charmeleon,2025,New York,18
Charmeleon,2025,North Carolina,22
Charmeleon,2025,North Dakota,6
Charmeleon,2025,Ohio,26
Charmeleon,2025,Oklahoma,31
Charmeleon,2025,Oregon,26
Charmeleon,2025,Pennsylvania,20
Charmeleon,2025,Rhode Island,4
Charmeleon,2025,South Carolina,24
Charmeleon,2025,South Dakota,5
Charmeleon,2025,Tennessee,25
Charmeleon,2025,Texas,27
Charmeleon,2025,Utah,26
Charmeleon,2025,Vermont,3
Charmeleon,2025,Virginia,19
Charmeleon,2025,Washington,30
Charmeleon,2025,West Virginia,32
Charmeleon,2025,Wisconsin,27
Charmeleon,2025,Wyoming,0
Charizard,2025,Alabama,43
Charizard,2025,Alaska,75
Charizard,2025,Arizona,60
Charizard,2025,Arkansas,56
Charizard,2025,California,78
Charizard,2025,Colorado,51
Charizard,2025,Connecticut,49
Charizard,2025,Delaware,55
Charizard,2025,District of Columbia,24
Charizard,2025,Florida,49
Charizard,2025,Georgia,41
Charizard,2025,Hawaii,100
Charizard,2025,Idaho,64
Charizard,2025,Illinois,53
Charizard,2025,Indiana,59
Charizard,2025,Iowa,52
Charizard,2025,Kansas,54
Charizard,2025,Kentucky,62
Charizard,2025,Louisiana,40
Charizard,2025,Maine,48
Charizard,2025,Maryland,48
Charizard,2025,Massachusetts,46
Charizard,2025,Michigan,53
Charizard,2025,Minnesota,61
Charizard,2025,Mississippi,38
Charizard,2025,Missouri,53
Charizard,2025,Montana,47
Charizard,2025,Nebraska,51
Charizard,2025,Nevada,77
Charizard,2025,New Hampshire,54
Charizard,2025,New Jersey,51
Charizard,2025,New Mexico,70
Charizard,2025,New York,43
Charizard,2025,North Carolina,46
Charizard,2025,North Dakota,64
Charizard,2025,Ohio,51
Charizard,2025,Oklahoma,58
Charizard,2025,Oregon,61
Charizard,2025,Pennsylvania,46
Charizard,2025,Rhode Island,58
Charizard,2025,South Carolina,46
Charizard,2025,South Dakota,55
Charizard,2025,Tennessee,50
Charizard,2025,Texas,63
Charizard,2025,Utah,67
Charizard,2025,Vermont,47
Charizard,2025,Virginia,48
Charizard,2025,Washington,65
Charizard,2025,West Virginia,62
Charizard,2025,Wisconsin,58
Charizard,2025,Wyoming,42
Squirtle,2025,Alabama,45
Squirtle,2025,Alaska,72
Squirtle,2025,Arizona,75
Squirtle,2025,Arkansas,59
Squirtle,2025,California,76
Squirtle,2025,Colorado,67
Squirtle,2025,Connecticut,58
Squirtle,2025,Delaware,51
Squirtle,2025,District of Columbia,61
Squirtle,2025,Florida,59
Squirtle,2025,Georgia,54
Squirtle,2025,Hawaii,100
Squirtle,2025,Idaho,98
Squirtle,2025,Illinois,66
Squirtle,2025,Indiana,76
Squirtle,2025,Iowa,69
Squirtle,2025,Kansas,54
Squirtle,2025,Kentucky,63
Squirtle,2025,Louisiana,41
Squirtle,2025,Maine,72
Squirtle,2025,Maryland,54
Squirtle,2025,Massachusetts,56
Squirtle,2025,Michigan,67
Squirtle,2025,Minnesota,59
Squirtle,2025,Mississippi,37
Squirtle,2025,Missouri,63
Squirtle,2025,Montana,61
Squirtle,2025,Nebraska,61
Squirtle,2025,Nevada,84
Squirtle,2025,New Hampshire,69
Squirtle,2025,New Jersey,65
Squirtle,2025,New Mexico,64
Squirtle,2025,New York,46
Squirtle,2025,North Carolina,59
Squirtle,2025,North Dakota,71
Squirtle,2025,Ohio,70
Squirtle,2025,Oklahoma,73
Squirtle,2025,Oregon,79
Squirtle,2025,Pennsylvania,58
Squirtle,2025,Rhode Island,59
Squirtle,2025,South Carolina,50
Squirtle,2025,South Dakota,81
Squirtle,2025,Tennessee,54
Squirtle,2025,Texas,66
Squirtle,2025,Utah,83
Squirtle,2025,Vermont,52
Squirtle,2025,Virginia,61
Squirtle,2025,Washington,85
Squirtle,2025,West Virginia,60
Squirtle,2025,Wisconsin,69
Squirtle,2025,Wyoming,7
Wartortle,2025,Alabama,4
Wartortle,2025,Alaska,15
Wartortle,2025,Arizona,31
Wartortle,2025,Arkansas,4
Wartortle,2025,California,45
Wartortle,2025,Colorado,50
Wartortle,2025,Connecticut,4
Wartortle,2025,Delaware,0
Wartortle,2025,District of Columbia,0
Wartortle,2025,Florida,29
Wartortle,2025,Georgia,25
Wartortle,2025,Hawaii,100
Wartortle,2025,Idaho,4
Wartortle,2025,Illinois,38
Wartortle,2025,Indiana,38
Wartortle,2025,Iowa,4
Wartortle,2025,Kansas,4
Wartortle,2025,Kentucky,6
Wartortle,2025,Louisiana,4
Wartortle,2025,Maine,4
Wartortle,2025,Maryland,34
Wartortle,2025,Massachusetts,29
Wartortle,2025,Michigan,27
Wartortle,2025,Minnesota,47
Wartortle,2025,Mississippi,2
Wartortle,2025,Missouri,4
Wartortle,2025,Montana,9
Wartortle,2025,Nebraska,6
Wartortle,2025,Nevada,6
Wartortle,2025,New Hampshire,6
Wartortle,2025,New Jersey,43
Wartortle,2025,New Mexico,4
Wartortle,2025,New York,27
Wartortle,2025,North Carolina,36
Wartortle,2025,North Dakota,0
Wartortle,2025,Ohio,27
Wartortle,2025,Oklahoma,40
Wartortle,2025,Oregon,34
Wartortle,2025,Pennsylvania,36
Wartortle,2025,Rhode Island,9
Wartortle,2025,South Carolina,31
Wartortle,2025,South Dakota,0
Wartortle,2025,Tennessee,29
Wartortle,2025,Texas,31
Wartortle,2025,Utah,40
Wartortle,2025,Vermont,0
Wartortle,2025,Virginia,34
Wartortle,2025,Washington,45
Wartortle,2025,West Virginia,4
Wartortle,2025,Wisconsin,29
Wartortle,2025,Wyoming,0
Blastoise,2025,Alabama,40
Blastoise,2025,Alaska,76
Blastoise,2025,Arizona,63
Blastoise,2025,Arkansas,45
Blastoise,2025,California,66
Blastoise,2025,Colorado,60
Blastoise,2025,Connecticut,47
Blastoise,2025,Delaware,54
Blastoise,2025,District of Columbia,34
Blastoise,2025,Florida,45
Blastoise,2025,Georgia,45
Blastoise,2025,Hawaii,100
Blastoise,2025,Idaho,66
Blastoise,2025,Illinois,54
Blastoise,2025,Indiana,58
Blastoise,2025,Iowa,41
Blastoise,2025,Kansas,68
Blastoise,2025,Kentucky,51
Blastoise,2025,Louisiana,36
Blastoise,2025,Maine,57
Blastoise,2025,Maryland,48
Blastoise,2025,Massachusetts,48
Blastoise,2025,Michigan,49
Blastoise,2025,Minnesota,64
Blastoise,2025,Mississippi,34
Blastoise,2025,Missouri,52
Blastoise,2025,Montana,36
Blastoise,2025,Nebraska,57
Blastoise,2025,Nevada,71
Blastoise,2025,New Hampshire,45
Blastoise,2025,New Jersey,57
Blastoise,2025,New Mexico,55
Blastoise,2025,New York,41
Blastoise,2025,North Carolina,48
Blastoise,2025,North Dakota,77
Blastoise,2025,Ohio,52
Blastoise,2025,Oklahoma,51
Blastoise,2025,Oregon,66
Blastoise,2025,Pennsylvania,48
Blastoise,2025,Rhode Island,62
Blastoise,2025,South Carolina,45
Blastoise,2025,South Dakota,4
Blastoise,2025,Tennessee,50
Blastoise,2025,Texas,55
Blastoise,2025,Utah,72
Blastoise,2025,Vermont,63
Blastoise,2025,Virginia,48
Blastoise,2025,Washington,71
Blastoise,2025,West Virginia,47
Blastoise,2025,Wisconsin,60
Blastoise,2025,Wyoming,7
Caterpie,2025,Alabama,9
Caterpie,2025,Alaska,0
Caterpie,2025,Arizona,66
Caterpie,2025,Arkansas,4
Caterpie,2025,California,85
Caterpie,2025,Colorado,76
Caterpie,2025,Connecticut,9
Caterpie,2025,Delaware,0
Caterpie,2025,District of Columbia,0
Caterpie,2025,Florida,52
Caterpie,2025,Georgia,57
Caterpie,2025,Hawaii,19
Caterpie,2025,Idaho,14
Caterpie,2025,Illinois,71
Caterpie,2025,Indiana,71
Caterpie,2025,Iowa,9
Caterpie,2025,Kansas,9
Caterpie,2025,Kentucky,90
Caterpie,2025,Louisiana,4
Caterpie,2025,Maine,9
Caterpie,2025,Maryland,90
Caterpie,2025,Massachusetts,76
Caterpie,2025,Michigan,71
Caterpie,2025,Minnesota,90
Caterpie,2025,Mississippi,9
Caterpie,2025,Missouri,52
Caterpie,2025,Montana,0
Caterpie,2025,Nebraska,19
Caterpie,2025,Nevada,14
Caterpie,2025,New Hampshire,9
Caterpie,2025,New Jersey,61
Caterpie,2025,New Mexico,0
Caterpie,2025,New York,47
Caterpie,2025,North Carolina,66
Caterpie,2025,North Dakota,0
Caterpie,2025,Ohio,52
Caterpie,2025,Oklahoma,14
Caterpie,2025,Oregon,90
Caterpie,2025,Pennsylvania,66
Caterpie,2025,Rhode Island,0
Caterpie,2025,South Carolina,57
Caterpie,2025,South Dakota,0
Caterpie,2025,Tennessee,71
Caterpie,2025,Texas,80
Caterpie,2025,Utah,100
Caterpie,2025,Vermont,19
Caterpie,2025,Virginia,61
Caterpie,2025,Washington,80
Caterpie,2025,West Virginia,0
Caterpie,2025,Wisconsin,100
Caterpie,2025,Wyoming,0
Metapod,2025,Alabama,6
Metapod,2025,Alaska,0
Metapod,2025,Arizona,73
Metapod,2025,Arkansas,6
Metapod,2025,California,60
Metapod,2025,Colorado,60
Metapod,2025,Connecticut,6
Metapod,2025,Delaware,20
Metapod,2025,District of Columbia,0
Metapod,2025,Florida,46
Metapod,2025,Georgia,33
Metapod,2025,Hawaii,0
Metapod,2025,Idaho,0
Metapod,2025,Illinois,53
Metapod,2025,Indiana,6
Metapod,2025,Iowa,6
Metapod,2025,Kansas,6
Metapod,2025,Kentucky,6
Metapod,2025,Louisiana,6
Metapod,2025,Maine,0
Metapod,2025,Maryland,6
Metapod,2025,Massachusetts,6
Metapod,2025,Michigan,66
Metapod,2025,Minnesota,66
Metapod,2025,Mississippi,0
Metapod,2025,Missouri,6
Metapod,2025,Montana,0
Metapod,2025,Nebraska,6
Metapod,2025,Nevada,6
Metapod,2025,New Hampshire,0
Metapod,2025,New Jersey,40
Metapod,2025,New Mexico,13
Metapod,2025,New York,33
Metapod,2025,North Carolina,46
Metapod,2025,North Dakota,0
Metapod,2025,Ohio,40
Metapod,2025,Oklahoma,13
Metapod,2025,Oregon,100
Metapod,2025,Pennsylvania,53
Metapod,2025,Rhode Island,0
Metapod,2025,South Carolina,6
Metapod,2025,South Dakota,0
Metapod,2025,Tennessee,6
Metapod,2025,Texas,46
Metapod,2025,Utah,6
Metapod,2025,Vermont,0
Metapod,2025,Virginia,53
Metapod,2025,Washington,60
Metapod,2025,West Virginia,0
Metapod,2025,Wisconsin,60
Metapod,2025,Wyoming,0
Butterfree,2025,Alabama,33
Butterfree,2025,Alaska,0
Butterfree,2025,Arizona,52
Butterfree,2025,Arkansas,11
Butterfree,2025,California,58
Butterfree,2025,Colorado,61
Butterfree,2025,Connecticut,58
Butterfree,2025,Delaware,5
Butterfree,2025,District of Columbia,100
Butterfree,2025,Florida,38
Butterfree,2025,Georgia,30
Butterfree,2025,Hawaii,5
Butterfree,2025,Idaho,8
Butterfree,2025,Illinois,52
Butterfree,2025,Indiana,61
Butterfree,2025,Iowa,5
Butterfree,2025,Kansas,55
Butterfree,2025,Kentucky,44
Butterfree,2025,Louisiana,5
Butterfree,2025,Maine,8
Butterfree,2025,Maryland,38
Butterfree,2025,Massachusetts,47
Butterfree,2025,Michigan,72
Butterfree,2025,Minnesota,66
Butterfree,2025,Mississippi,2
Butterfree,2025,Missouri,55
Butterfree,2025,Montana,0
Butterfree,2025,Nebraska,8
Butterfree,2025,Nevada,63
Butterfree,2025,New Hampshire,8
Butterfree,2025,New Jersey,55
Butterfree,2025,New Mexico,8
Butterfree,2025,New York,38
Butterfree,2025,North Carolina,41
Butterfree,2025,North Dakota,11
Butterfree,2025,Ohio,52
Butterfree,2025,Oklahoma,44
Butterfree,2025,Oregon,44
Butterfree,2025,Pennsylvania,50
Butterfree,2025,Rhode Island,8
Butterfree,2025,South Carolina,33
Butterfree,2025,South Dakota,0
Butterfree,2025,Tennessee,55
Butterfree,2025,Texas,47
Butterfree,2025,Utah,86
Butterfree,2025,Vermont,0
Butterfree,2025,Virginia,58
Butterfree,2025,Washington,50
Butterfree,2025,West Virginia,16
Butterfree,2025,Wisconsin,66
Butterfree,2025,Wyoming,0
Weedle,2025,Alabama,4
Weedle,2025,Alaska,0
Weedle,2025,Arizona,47
Weedle,2025,Arkansas,9
Weedle,2025,California,57
Weedle,2025,Colorado,42
Weedle,2025,Connecticut,9
Weedle,2025,Delaware,0
Weedle,2025,District of Columbia,0
Weedle,2025,Florida,52
Weedle,2025,Georgia,38
Weedle,2025,Hawaii,9
Weedle,2025,Idaho,4
Weedle,2025,Illinois,52
Weedle,2025,Indiana,47
Weedle,2025,Iowa,9
Weedle,2025,Kansas,4
Weedle,2025,Kentucky,9
Weedle,2025,Louisiana,4
Weedle,2025,Maine,0
Weedle,2025,Maryland,47
Weedle,2025,Massachusetts,38
Weedle,2025,Michigan,42
Weedle,2025,Minnesota,100
Weedle,2025,Mississippi,0
Weedle,2025,Missouri,4
Weedle,2025,Montana,0
Weedle,2025,Nebraska,9
Weedle,2025,Nevada,4
Weedle,2025,New Hampshire,0
Weedle,2025,New Jersey,52
Weedle,2025,New Mexico,9
Weedle,2025,New York,42
Weedle,2025,North Carolina,61
Weedle,2025,North Dakota,0
Weedle,2025,Ohio,52
Weedle,2025,Oklahoma,9
Weedle,2025,Oregon,9
Weedle,2025,Pennsylvania,61
Weedle,2025,Rhode Island,9
Weedle,2025,South Carolina,52
Weedle,2025,South Dakota,14
Weedle,2025,Tennessee,52
Weedle,2025,Texas,52
Weedle,2025,Utah,90
Weedle,2025,Vermont,0
Weedle,2025,Virginia,52
Weedle,2025,Washington,95
Weedle,2025,West Virginia,9
Weedle,2025,Wisconsin,57
Weedle,2025,Wyoming,0
Kakuna,2025,Alabama,4
Kakuna,2025,Alaska,0
Kakuna,2025,Arizona,36
Kakuna,2025,Arkansas,4
Kakuna,2025,California,100
Kakuna,2025,Colorado,4
Kakuna,2025,Connecticut,4
Kakuna,2025,Delaware,0
Kakuna,2025,District of Columbia,0
Kakuna,2025,Florida,12
Kakuna,2025,Georgia,32
Kakuna,2025,Hawaii,0
Kakuna,2025,Idaho,0
Kakuna,2025,Illinois,20
Kakuna,2025,Indiana,4
Kakuna,2025,Iowa,4
Kakuna,2025,Kansas,4
Kakuna,2025,Kentucky,4
Kakuna,2025,Louisiana,0
Kakuna,2025,Maine,0
